ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΡΒΑΝΙΤΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Δημητρίου,ΑΥΛΩΝΙΤΟΥ ΕΛΕΝΗ του Βασιλείου,ΓΚΑΜΑΤΣΗ ΕΙΡΗΝΗ του Ελευθερίου,ΖΑΧΑΡΙΑΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Εμμανουήλ,ΚΑΒΒΑΔΙΑ ΙΩΑΝΝΕΤΑ (ΑΝΝΕΤΑ) του Σωκράτη,ΚΑΡΑΓΙΑΝΝΗ ΚΩΝΣΤΑΝΤΙΝΑ-ΟΛΥΜΠΙΑ (ΤΑΝΙΑ) του Ιπποκράτη,ΚΑΤΡΟΥΓΚΑΛΟΣ ΓΕΩΡΓΙΟΣ του Στέλιου-Παναγιώτη,ΚΟΝΤΟΥΛΗ ΙΩΑΝΝΑ (ΓΙΑΝΝΑ) του Γεωργίου,ΚΟΤΣΙΦΑΚΗΣ ΘΕΜΙΣΤΟΚΛΗΣ (ΘΕΜΗΣ) του Ιωσήφ,ΚΟΥΪΚ ΤΕΡΕΝΣ ΣΠΕΝΣΕΡ ΝΙΚΟΛΑΟΣ του Φίλιππα,ΚΟΥΝΑΝΗΣ ΓΕΩΡΓΙΟΣ του Ελευθερίου-Φραγκίσκου,ΜΠΟΥΓΕΛΕΚΑΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΞΕΝΟΓΙΑΝΝΑΚΟΠΟΥΛΟΥ ΜΑΡΙΑ-ΕΛΙΖΑ (ΜΑΡΙΛΙΖΑ) του Διονυσίου,ΠΕΤΡΟΠΟΥΛΟΣ ΑΝΑΣΤΑΣΙΟΣ (ΤΑΣΟΣ) του Πέτρου,ΠΟΛΙΤΟΥ ΣΤΕΛΛΑ (ΝΑΝΗ) του Χρήστου,ΣΑΚΕΛΛΑΡΗΣ ΔΗΜΗΤΡΙΟΣ του Χρήστου,ΣΤΑΥΡΟΥ ΜΙΧΑΗΛ του Αναστασίου,ΤΣΑΚΑΛΩΤΟΣ ΕΥΚΛΕΙΔΗΣ του Στέφανου,ΤΣΟΥΚΑΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,Νέα Δημοκρατία,ΓΕΩΡΓΙΑΔΗΣ ΣΠΥΡΙΔΩΝ - ΑΔΩΝΙΣ του Αθανασίου,ΔΗΜΗΤΡΑΚΑΚΗ ΑΓΓΕΛΙΚΗ - ΙΝΕΤΖΗ του Κωνσταντίνου-Σεραφείμ,ΙΩΑΝΝΙΔΗΣ ΑΘΑΝΑΣΙΟΣ (ΣΑΚΗΣ) του Θωμά,ΚΑΙΡΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΚΑΛΑΝΤΖΑΚΟΥ - ΤΣΑΤΣΑΡΩΝΗ ΙΩΑΝΝΑ (ΖΑΝΕΤ) του Χρήστου,ΚΑΡΥΔΑΣ ΦΩΤΙΟΣ (ΦΩΤΗΣ) του Σπυρίδωνος,ΚΑΦΕΤΖΗ - ΡΑΥΤΟΠΟΥΛΟΥ ΜΑΡΙΑΝΘΗ - ΧΡΙΣΤΙΝΑ του Δημητρίου,ΚΕΡΑΜΕΩΣ ΝΙΚΗ του Κωνσταντίνου,ΚΟΥΜΟΥΤΣΑΚΟΣ ΓΕΩΡΓΙΟΣ του Σπυρίδωνος,ΚΩΣΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Δημητρίου,ΜΗΚΑ ΜΑΡΙΑΝΘΗ του Ιωάννη,ΞΥΠΟΛΥΤΑΣ ΒΑΣΙΛΕΙΟΣ του Ιωάννη,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ ΠΗΝΕΛΟΠΗ (ΠΕΝΥ) του Θεοδώρου,ΡΑΠΤΗ ΖΩΗ του Γεωργίου,ΡΟΥΣΟΠΟΥΛΟΣ ΘΕΟΔΩΡΟΣ (ΘΟΔΩΡΟΣ) του Βασιλείου,ΡΩΜΑΝΟΣ ΝΙΚΟΛΑΟΣ του Αριστείδη,ΤΑΤΣΟΠΟΥΛΟΣ ΠΕΤΡΟΣ - ΓΕΩΡΓΙΟΣ του Ευαγγέλου,ΧΑΤΖΗΑΘΑΝΑΣΙΑΔΟΥ ΦΑΝΗ (ΦΑΙΝΗ) του Αθανασίου,ΧΑΤΖΗΔΑΚΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ (ΚΩΣΤΗΣ) του Ιωάννη,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΖΑΡΟΥΛΙΑ ΕΛΕΝΗ του Βασιλείου,ΖΗΣΙΜΟΠΟΥΛΟΣ ΠΟΛΥΒΙΟΣ του Παναγιώτη,ΚΑΝΤΗΡΗ ΑΛΕΞΑΝΔΡΑ του Παντελή,ΚΟΡΦΙΑΤΗ ΜΑΡΙΑ του Παντελή,ΚΥΡΙΑΚΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,ΛΕΜΟΝΤΖΗΣ ΝΙΚΟΛΑΟΣ του Κυριάκου,ΜΠΑΓΟΥΡΔΗ ΚΛΕΟΝΙΚΗ του Θεοδοσίου,ΜΠΑΜΠΑΝΙΩΤΗΣ ΓΕΩΡΓΙΟΣ του Στέφανου,ΠΑΠΑΘΑΝΑΣΙΟΥ ΒΑΣΙΛΕΙΟΣ του Αθανασίου,ΠΑΠΠΑΣ ΙΩΑΝΝΗΣ του Βαγγέλη,ΡΟΥΣΣΟΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,ΣΠΥΡΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Βασιλείου,ΤΣΙΛΙΒΙΤΗ ΝΙΚΟΛΕΤΤΑ του Ιωάννη,ΦΩΤΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Νικολάου,ΧΑΛΚΟΥ ΜΑΡΙΑ του Μιχαήλ,Κίνημα Αλλαγής,ΑΪΒΑΛΙΩΤΗΣ ΕΜΜΑΝΟΥΗΛ του Χαρίλαου,ΒΛΑΧΟΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΔΟΡΥΦΟΡΟΥ ΑΙΚΑΤΕΡΙΝΗ του Εμμανουήλ,ΖΑΡΚΑΔΟΥΛΑ ΠΑΡΘΕΝΙΑ (ΡΕΝΙΑ) του Κωνσταντίνου,ΘΕΟΔΩΡΟΥ ΜΙΧΑΗΛ του Κωνσταντίνου,ΚΑΡΒΟΥΝΗΣ ΣΤΑΥΡΟΣ του Γεωργίου,ΚΟΡΑΣΙΔΗΣ ΜΟΣΧΟΣ του Νικολάου,ΛΟΒΕΡΔΟΣ ΑΝΔΡΕΑΣ του Νικολάου,ΜΟΣΙΟΥ ΓΕΩΡΓΙΑ του Χρήστου,ΜΟΥΛΟΥΔΑΚΗ ΕΛΕΝΗ του Παντελή,ΝΙΚΟΛΑΪΔΟΥ ΑΙΜΙΛΙΑ του Λαζάρου,ΠΑΝΤΑΖΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΠΑΠΑΜΑΡΓΑΡΙΤΗΣ ΕΥΘΥΜΙΟΣ (ΜΑΚΗΣ) του Κωνσταντίνου,ΠΑΤΙΛΗ ΑΡΓΥΡΩ του Αλέξανδρου,ΣΑΓΡΗ ΑΛΕΞΑΝΔΡΑ του Παναγιώτη,ΣΤΑΜΟΥ ΔΗΜΗΤΡΙΟΣ του Σπυρίδωνος,ΤΣΙΤΣΙΛΙΑΝΟΣ ΓΕΩΡΓΙΟΣ του Σπυρίδωνος,ΦΟΥΤΖΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Νικηφόρου,ΧΑΡΙΤΟΥ ΕΙΡΗΝΗ (ΡΕΑ) του Χρηστάκη,Κ.Κ.Ε.,ΑΓΓΕΛΟΥ ΙΩΑΝΝΗΣ του Γεωργίου,ΑΝΔΡΟΥΛΙΔΑΚΗΣ ΕΜΜΑΝΟΥΗΛ του Παντελή,ΒΑΚΑΛΗ ΕΛΙΣΑΒΕΤ (ΕΛΣΑ) του Ευαγγέλου,ΓΕΩΡΓΙΑΔΟΥ ΠΑΡΑΣΚΕΥΗ (ΕΥΗ) του Σπυρίδωνος,ΖΑΧΑΡΟΠΟΥΛΟΣ ΝΙΚΟΛΑΣ του Ιωάννη,ΚΑΣΙΜΗΣ ΧΡΗΣΤΟΣ του Μιχαήλ,ΚΑΤΙΜΕΡΤΖΟΓΛΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ονούφριου,ΛΙΤΣΙΟΥ ΠΑΡΑΣΚΕΥΗ του Σωκράτη,ΝΤΙΝΟΣ ΑΠΟΣΤΟΛΟΣ του Κωνσταντίνου,ΠΑΚΟΥ ΠΑΡΑΣΚΕΥΗ (ΒΟΥΛΑ) του Ηρακλή,ΠΑΠΑΛΥΜΠΕΡΗ ΑΙΚΑΤΕΡΙΝΗ του Παναγιώτη,ΠΑΦΙΛΗΣ ΑΘΑΝΑΣΙΟΣ του Σπυρίδωνος,ΣΚΑΛΟΥΜΠΑΚΑ ΧΡΙΣΤΙΝΑ του Νικολάου,ΤΣΙΓΚΑ - ΣΑΡΑΝΤΕΑ ΜΑΡΙΝΑ του Γεωργίου,ΦΩΤΟΠΟΥΛΟΣ ΑΘΑΝΑΣΙΟΣ του Γεωργίου,ΧΑΙΡΙΚΑΚΗ - ΞΑΝΘΑΚΗ ΕΥΑΓΓΕΛΙΑ (ΕΛΙΝΑ) του Ανδρέα,ΧΑΛΒΑΤΖΗΣ ΣΠΥΡΙΔΩΝ του Εμμανουήλ,ΧΑΡΑΛΑΜΠΙΔΗΣ ΓΡΗΓΟΡΙΟΣ του Θεόφραστου,ΧΟΥΡΔΑΚΗΣ ΧΑΡΑΛΑΜΠΟΣ (ΧΑΡΗΣ) του Ιωάννη,Ένωση Κεντρώων,ΛΕΒΕΝΤΗΣ ΒΑΣΙΛΗΣ του Αποστόλου,ΑΡΧΟΝΤΟΥΛΗ ΑΝΝΑ του Ευάγγελου,ΓΕΩΡΓΙΟΥ ΤΙΜΟΛΕΩΝ του Χρήστου,ΓΙΑΝΝΗ ΚΛΕΟΠΑΤΡΑ του Αθανασίου,ΓΟΥΣΕΤΗΣ - ΤΣΙΤΟΣ ΠΑΝΑΓΙΩΤΗΣ του Γεράσιμου,ΔΑΜΗΛΑΚΗΣ ΕΥΤΥΧΙΟΣ του Αντωνίου,ΖΗΣΟΠΟΥΛΟΥ ΕΙΡΗΝΗ (ΝΙΝΑ) του Κορνηλίου,ΖΩΓΑΝΑΣ ΛΕΩΝΙΔΑΣ του Νικολάου,ΚΟΥΚΛΑΚΗΣ ΓΙΩΡΓΟΣ του Ιωάννη,ΜΑΡΚΟΠΟΥΛΟΣ ΑΓΓΕΛΟΣ του Επαμεινώνδα,ΜΠΑΖΟΥΚΗ ΜΑΡΙΑ του Δημητρίου,ΝΑΠΑΣ ΝΙΚΟΛΑΟΣ του Πολύκαρπου,ΠΑΞΙΜΑΔΗΣ ΘΕΟΔΩΡΟΣ του Αντωνίου,ΠΑΠΑΔΑΤΟΥ ΣΟΦΙΑ του Παναγιώτη,ΡΟΥΣΣΟΥ ΕΛΕΝΗ του Δημητρίου,ΦΡΑΓΚΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΔΙΚΑΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΛΕΦΑΝΤΗ ΜΕΛΙΝΑ του Σπυρίδωνος,ΔΕΣΥΛΛΑΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου,ΗΛΙΑΣ ΟΡΕΣΤΗΣ του Βαγγέλη,ΘΑΝΑΣΟΥΛΑ ΦΩΤΕΙΝΗ του Αγγελου,ΘΑΝΟΥ ΕΙΡΗΝΗ του Νικολάου,ΚΟΣΚΙΝΑΣ ΔΗΜΗΤΡΙΟΣ - ΚΩΝΣΤΑΝΤΙΝΟΣ του Εκτορα,ΛΟΪΖΟΣ ΗΛΙΑΣ του Μηνά,ΜΑΡΤΙΝΗ ΑΛΕΞΑΝΔΡΑ του Αλέξανδρου,ΜΠΛΑΝΑΣ ΔΗΜΗΤΡΙΟΣ του Ευσταθίου,ΜΠΟΥΓΟΥ ΜΑΡΙΑ του Κωνσταντίνου,ΠΙΤΤΑΣ ΓΕΩΡΓΙΟΣ του Μάξιμου,ΡΑΓΚΟΣ ΓΕΩΡΓΙΟΣ του Χρυσοστόμου,ΣΠΥΡΟΠΟΥΛΟΣ ΑΝΑΣΤΑΣΙΟΣ του Πέτρου,ΤΖΑΜΟΥΡΑΝΗΣ ΔΗΜΗΤΡΙΟΣ του Ηλία,ΤΡΙΧΙΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παύλου,ΦΡΑΓΚΟΥ ΑΦΡΟΔΙΤΗ του Στέφανου,Ελλήνων Συνέλευσις,ΔΕΡΔΕΛΑΚΟΥ ΜΑΡΙΑ του Ηλία,ΔΗΜΗΤΡΟΠΟΥΛΟΣ ΘΕΟΔΩΡΟΣ του Κωνσταντίνου,ΔΗΜΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Περικλή,ΕΥΘΥΜΙΑΔΟΥ ΑΛΕΞΑΝΔΡΑ του Γεωργίου,ΘΑΝΑΣΗ ΡΩΜΑΙΟ του Βιντάϊλ,ΚΑΡΑΓΙΑΝΝΗΣ ΦΩΚΙΩΝ του Νικολάου,ΚΑΡΑΔΗΜΑΣ ΓΕΩΡΓΙΟΣ του Αθανασίου,ΚΑΡΚΑΛΑΤΟΣ ΒΑΣΙΛΕΙΟΣ του Ανδρέα,ΚΥΡΙΑΚΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Κωνσταντίνου,ΚΥΡΙΑΚΟΠΟΥΛΟΥ ΕΛΙΣΣΑΒΕΤ ΜΑΡΙΝΑ του Αναστασίου,ΜΩΡΑΪΤΗ ΕΙΡΗΝΗ του Ιωάννη,ΟΙΚΟΝΟΜΟΥ ΑΛΕΞΑΝΔΡΟΣ-ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΡΟΒΙΘΗΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΣΙΔΕΡΗ ΕΙΡΗΝΗ του Δημητρίου,ΣΠΑΝΟΥ ΑΙΚΑΤΕΡΙΝΗ του Κωνσταντίνου,ΧΑΡΑΛΑΜΠΟΥΣ ΑΝΤΩΝΙΟΣ του Αθανασίου,ΕΕΚ Τροτσκιστές - Εργ.Επ.Κόμμα,ΓΡΙΒΑ ΓΕΩΡΓΙΑ του Αναστασίου,Ελληνική Λύση - Κ. Βελόπουλος,ΑΛΕΞΟΠΟΥΛΟΥ ΑΝΑΣΤΑΣΙΑ - ΑΙΚΑΤΕΡΙΝΗ του Κωνσταντίνου,ΒΡΑΚΑΣ ΣΠΥΡΙΔΩΝ του Σταύρου,ΓΟΥΡΓΙΩΤΗ ΣΤΕΛΛΑ του Δημητρίου,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΖΑΦΕΙΡΑΤΟΥ ΑΙΚΑΤΕΡΙΝΗ του Σάββα,ΚΑΡΑΝΑΣΙΟΣ ΑΘΑΝΑΣΙΟΣ του Δημητρίου,ΚΟΤΑΡΗ ΜΑΡΙΑ του Κωνσταντίνου,ΛΕΚΚΑΣ ΗΛΙΑΣ του Βασιλείου,ΜΟΡΤΑΚΗΣ ΣΤΕΦΑΝΟΣ του Αντωνίου,ΣΤΑΜΠΟΛΙΟΥ ΣΤΕΦΑΝΟΣ του Δημήτρη,ΤΣΟΛΑΚΗ ΕΥΣΤΡΑΤΙΑ του Ηλία,ΦΩΤΟΣ ΓΙΩΡΓΗΣ του Γιάννη,ΧΑΤΖΗΠΛΗΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΧΑΤΖΗΤΖΙΩΝΗ ΕΥΣΤΡΑΤΙΑ του Ευαγγέλου,ΧΡΙΣΤΟΔΟΥΛΙΔΗΣ ΜΙΧΑΗΛ του Νικολάου,Κ.Κ.Ε. (μ-λ),ΒΑΡΛΑΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΓΕΜΙΣΤΟΣ ΕΜΜΑΝΟΥΗΛ του Βασιλείου,ΘΕΟΔΟΣΟΠΟΥΛΟΥ ΟΥΡΑΝΙΑ του Δημητρίου,ΚΙΖΙΡΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αναστασίου,ΜΠΙΡΜΠΙΛΗ ΣΟΦΙΑ του Αντωνίου,ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ ΣΠΥΡΙΔΩΝ του Χρήστου - Χριστόφορου,ΣΤΑΪΚΟΥ ΑΝΤΙΟΠΗ του Γεωργίου,Μ-Λ Κ.Κ.Ε.,ΚΟΝΤΟΦΑΚΑΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΚΩΤΣΑΚΗ ΜΑΡΙΑΝΘΗ του Παναγιώτη,ΠΑΠΑΔΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ του Προδρόμου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΑΝΑΛΥΤΗΣ ΓΕΩΡΓΙΟΣ του Σπυρίδωνα,ΑΝΤΩΝΙΑΔΟΥ ΕΥΘΥΜΙΑ (ΕΦΗ) του Ελευθερίου,ΓΕΩΡΓΙΟΥ ΜΙΧΑΗΛ του Κωνσταντίνου,ΓΡΑΒΑΝΗΣ ΕΥΑΓΓΕΛΟΣ του Κωνσταντίνου,ΔΑΚΑ ΚΥΡΙΑΚΗ του Λάζαρου,ΚΑΖΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΚΑΛΟΡΡΙΖΑΣ ΘΕΟΔΩΡΟΣ του Χρήστου,ΚΩΤΣΗ ΙΩΑΝΝΑ του Σπυρίδωνος,ΠΑΠΑΪΩΑΝΝΟΥ ΛΟΥΚΙΑ-ΜΑΡΙΑ του Δαμιανού,ΣΠΥΡΙΔΩΝΟΣ ΕΛΕΝΗ του Παναγιώτη,ΤΣΙΓΚΟΥΝΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,ΤΣΙΠΗΡΑΣ ΑΛΕΞΑΝΔΡΟΣ του Βασιλείου,Λαϊκή Ενότητα,ΑΝΑΣΤΑΣΙΑΔΗΣ-ΑΪΝΑΤΖΟΓΛΟΥ ΚΙΜΩΝ του Ελευθερίου,ΒΕΛΕΝΤΖΑ ΔΗΜΗΤΡΑ του Αθανασίου,ΚΟΝΤΟΓΕΩΡΓΟΣ ΕΥΘΥΜΙΟΣ του Αθανασίου,ΚΟΡΑΣΙΔΟΥ ΔΕΣΠΟΙΝΑ (ΠΕΝΥ) του Παναγιώτη,ΛΙΑΚΟΠΟΥΛΟΥ ΠΑΝΑΓΙΩΤΑ (ΤΖΟΥΛΙΑ) του Σωτηρίου,ΜΠΛΕΤΣΑ ΚΩΝΣΤΑΝΤΙΝΑ του Ιωάννη,ΜΠΟΥΡΑΣ ΑΠΟΣΤΟΛΟΣ του Νικολάου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Βασιλείου,ΠΑΠΑΝΑΣΤΑΣΙΟΥ ΓΕΩΡΓΙΟΣ του Νικολάου,ΡΩΜΑΝΟΥ ΑΓΓΕΛΙΚΗ-ΛΑΜΠΡΙΝΗ (ΛΙΑΝΑ) του Κωνσταντίνου,ΣΙΟΥΓΚΡΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΣΤΑΥΡΟΠΟΥΛΟΥ ΑΝΑΣΤΑΣΙΑ του Βασιλείου,ΣΤΡΑΤΟΥΛΗΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,ΤΣΑΓΚΑ ΣΟΥΛΤΑΝΑ (ΤΑΝΙΑ) του Ηρακλή,ΤΣΙΦΤΗΣ ΕΥΣΤΑΘΙΟΣ του Κωνσταντίνου,ΨΑΛΤΑΣ ΙΩΑΝΝΗΣ του Νικολάου,ΜέΡΑ25,ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Λεωνίδα,ΒΕΛΙΣΣΑΡΙΟΥ ΑΣΠΑΣΙΑ (ΣΙΣΣΥ) του Πέτρου,ΓΕΜΕΛΑ ΕΥΑΓΓΕΛΙΑ (ΛΙΑ) του Ιερεμία,ΓΡΗΓΟΡΙΑΔΗΣ ΚΛΕΩΝ του Γεωργίου,ΕΝΤΜΑΝ ΕΡΙΚ ΜΙΛΤΙΑΔΗΣ του Χανς - Τόμας,ΖΑΧΑΡΟΣ ΘΕΟΔΟΣΙΟΣ (ΣΑΚΗΣ) του Πολύμερου,ΖΑΧΑΡΟΣ ΓΟΥΛΑΣ ΣΕΡΓΙΟΣ ΣΤΕΡΓΙΟΣ του Δημητρίου,ΚΑΓΚΕΛΑΡΗΣ ΠΑΝΑΓΙΩΤΗΣ του Δημητρίου,ΚΑΚΛΑΜΑΝΗΣ ΑΓΓΕΛΟΣ του Σπυρίδωνος,ΚΑΡΑΝΙΚΟΛΑΟΥ ΕΙΡΗΝΗ (ΡΕΝΑ) του Μανουήλ,ΛΙΖΑΡΔΟΣ ΑΛΕΞΑΝΔΡΟΣ ΡΩΜΑΝΟΣ του Ευσταθίου,ΜΠΑΡΝΕΫ-ΜΑΘΙΟΥΔΑΚΗ ΔΟΜΙΝΙΚΗ του Πέτρου,ΜΠΙΤΣΑΚΗ ΣΩΤΗΡΙΑ του Σπυρίδωνα,ΠΑΠΑΔΑΚΗΣ ΓΕΩΡΓΙΟΣ του Φραγκίσκου,ΣΟΥΛΙΩΤΗΣ ΒΑΣΙΛΕΙΟΣ του Γεωργίου,ΣΤΑΘΟΠΟΥΛΟΥ ΜΑΡΙΑ του Δημητρίου,ΤΣΑΓΚΑΡΗΣ ΠΕΤΡΟΣ του Νικολάου,Δημιουργία ξανά - Θ. Τζήμερος,ΤΖΗΜΕΡΟΣ ΓΛΑΥΚΟΣ - ΑΘΑΝΑΣΙΟΣ του Αχιλλέα,ΓΚΙΟΥΡΤΖΙΔΟΥ ΕΛΕΝΗ του Αλέξανδρου,ΚΟΣΜΑ ΠΑΡΑΣΚΕΥΗ (ΒΙΒΙΑΝ) του Γεωργίου,ΠΕΤΡΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ του Κωνσταντίνου,ΡΗΓΑΝΕΖΗΣ ΔΗΜΗΤΡΙΟΣ του Μιχαήλ,ΣΤΑΣΙΝΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΣΥΝ...ΦΩΝΙΑ ΚΟΜΜΑΤΩΝ,ΤΣΑΝΕΚΛΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Κωνσταντίνου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΠΑΠΑΔΟΠΟΥΛΟΣ ΛΕΩΝΙΔΑΣ του Βασιλείου
60 - Β1' Βόρειου Τομέα Αθηνών,1 E.T. Δήμου Αγίας Παρασκευής,533,381,6,4,10,371,98,14,12,4,23,13,4,17,8,4,17,2,2,22,10,5,4,1,54,4,198,84,6,14,42,21,5,16,85,40,31,10,19,7,29,32,25,15,3,96,5,1,1,1,0,3,1,1,1,1,1,0,0,0,0,1,11,0,2,1,3,1,0,1,4,1,0,0,3,0,0,2,1,0,0,0,13,2,4,1,0,0,1,0,0,1,0,0,6,1,1,0,0,5,0,1,5,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,1,1,1,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,3,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,16,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,2,0,0,1,1,1,2,0,0,8,5
60 - Β1' Βόρειου Τομέα Αθηνών,2 E.T. Δήμου Αγίας Παρασκευής,530,398,6,5,11,387,87,9,9,11,21,10,2,16,4,5,18,2,2,34,8,3,4,1,47,2,197,79,4,26,42,18,7,5,88,40,26,8,16,4,21,35,15,14,5,98,5,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,24,2,4,1,1,3,1,1,15,0,2,2,4,1,1,7,0,1,1,3,27,3,5,5,5,1,3,4,5,3,1,1,16,4,2,1,1,10,0,0,9,0,1,0,1,1,2,0,3,2,3,0,0,2,1,2,3,0,0,4,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,16,6,2,4,2,2,0,0,2,0,1,1,0,1,0,1,3,0,5,0,2,3,1,0,0,0,0,4,1
60 - Β1' Βόρειου Τομέα Αθηνών,3 E.T. Δήμου Αγίας Παρασκευής,532,357,5,1,6,351,92,15,8,4,22,8,2,13,4,11,8,2,0,18,10,5,8,5,50,10,173,73,5,11,43,14,9,11,81,37,29,10,17,3,25,42,16,17,5,88,3,1,1,0,0,2,0,0,0,1,1,0,0,0,0,1,25,0,5,1,6,0,1,1,15,2,3,0,3,2,2,10,3,1,0,2,16,5,2,2,2,0,1,0,4,2,0,2,6,2,3,0,1,4,0,2,5,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,1,4,4,0,0,1,3,1,2,3,0,2,2,1,3,6,0,1,3,1,2,2,0,0,3,0
